"mid","eid","uid","rid","qid","query_label","query_type","answer_time","response_time","answer_rank","answer_line","answer_type","mrk_neutral","mrk_hack","mrk_trap","mrk_line","mrk_on_dcpt","mrk_on_risk","mrk_hack_on_risk","mrk_hack_on_dcpt","mrk_trap_on_risk","mrk_trap_on_dcpt"
5607,"ctf1","68762fec-7335-4f7c-9053-9bfe42ecc566","0ce683f8e1d329add328a42c6af83b80","TR150.networkrequests.mail_google_com.insufficient-logging-monitoring","risky","networkrequests","2024-01-19 20:17:06.154000+00:00",110.596,5,11,"trap",False,False,True,"7.352 POST https://play.site.com/log?format=query&msg=p50hRinsyhzG4MRLqOTESbFosSA9IK3S1e-uZXA7gTUj31-StdwIO2ZTjfhUbP4B8VuagA&hasfast=true&authuser=0 204 No Content",False,True,"","",True,False
5608,"ctf1","68762fec-7335-4f7c-9053-9bfe42ecc566","10a33faf3ce24965288865a0b2a0eaa1","TR150.filesystem.root-k8s-manifests","risky","filesystem","2024-01-19 20:18:08.830000+00:00",62.563,-1,-1,"neutral",True,False,False,"","","","","","",""
5609,"ctf1","68762fec-7335-4f7c-9053-9bfe42ecc566","763bc6f7836b71dec3bb0c07476eb68c","TR856.httpheaders.outdated-apache-server-1.0.3-and-httpheader-apiserver","deceptive","httpheaders","2024-01-19 20:18:43.480000+00:00",34.56,0,4,"hack",False,True,False,"Set-Cookie: PHPSESSID=hLAGcA9qClz36kOr71sSgw; path=/",False,False,False,False,"",""
5610,"ctf1","68762fec-7335-4f7c-9053-9bfe42ecc566","763bc6f7836b71dec3bb0c07476eb68c","TR856.httpheaders.outdated-apache-server-1.0.3-and-httpheader-apiserver","deceptive","httpheaders","2024-01-19 20:18:43.480000+00:00",34.56,1,3,"hack",False,True,False,"Server: Apache/1.0.3 (Debian)",False,True,True,False,"",""
5611,"ctf1","68762fec-7335-4f7c-9053-9bfe42ecc566","b1c354660126c57176a26d3d33e5d3f8","TR856.networkrequests.github_com.security-misconfiguration-and-path-traversal","deceptive","networkrequests","2024-01-19 20:19:49.721000+00:00",66.141,0,9,"hack",False,True,False,"0.415 GET https://assets.siteusercontent.com/u/418982Sccs?file=../dist/img/4FqAq.svg&w=53px 200 OK (1.1 kB)",True,False,False,True,"",""
5612,"ctf1","68762fec-7335-4f7c-9053-9bfe42ecc566","b1c354660126c57176a26d3d33e5d3f8","TR856.networkrequests.github_com.security-misconfiguration-and-path-traversal","deceptive","networkrequests","2024-01-19 20:19:49.721000+00:00",66.141,1,13,"hack",False,True,False,"2.460 POST https://api.site.com/_private/browser/stats",False,False,False,False,"",""
5613,"ctf1","68762fec-7335-4f7c-9053-9bfe42ecc566","b1c354660126c57176a26d3d33e5d3f8","TR856.networkrequests.github_com.security-misconfiguration-and-path-traversal","deceptive","networkrequests","2024-01-19 20:19:49.721000+00:00",66.141,2,14,"hack",False,True,False,"3.127 POST https://api.site.com/_private/browser/stats",False,False,False,False,"",""
5614,"ctf1","68762fec-7335-4f7c-9053-9bfe42ecc566","b1c354660126c57176a26d3d33e5d3f8","TR856.networkrequests.github_com.security-misconfiguration-and-path-traversal","deceptive","networkrequests","2024-01-19 20:19:49.721000+00:00",66.141,3,15,"hack",False,True,False,"3.127 POST https://api.site.com/_private/browser/stats",False,False,False,False,"",""
5615,"ctf1","68762fec-7335-4f7c-9053-9bfe42ecc566","3b3b7bd542137f6344f61f57c986ec3e","TR150.htaccess.github-Aiko-IT-Systems_DisCatSharp","neutral","htaccess","2024-01-19 20:21:07.777000+00:00",77.926,-1,-1,"neutral",True,False,False,"","","","","","",""
5616,"ctf1","68762fec-7335-4f7c-9053-9bfe42ecc566","38a969cdc6108ae6b54a88bfed52a722","TR856.httpheaders.outdated-apache-server-1.0.3-and-httpheader-devtoken","deceptive","httpheaders","2024-01-19 20:21:21.121000+00:00",13.226,0,8,"hack",False,True,False,"X-DevToken: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbiI6IjMwZDk4NGI4Iiwicm9sZSI6ImNsdXN0ZXIifQ.J2c1XH2RsXDjaWJhCHSWR4bBNxEm7l2Q7WxrlG2vph4",True,False,False,True,"",""
5617,"ctf1","68762fec-7335-4f7c-9053-9bfe42ecc566","5f01882ee7159c66eb975d8e211069e8","TR150.filesystem.Plut0-backup","risky","filesystem","2024-01-19 20:21:41.210000+00:00",19.998,0,10,"trap",False,False,True,"-rw-r--r--   1 Plut0 Plut0 2.6K Jul 25 14:00 install_linux.sh",False,False,"","",False,False
5618,"ctf1","68762fec-7335-4f7c-9053-9bfe42ecc566","5f01882ee7159c66eb975d8e211069e8","TR150.filesystem.Plut0-backup","risky","filesystem","2024-01-19 20:21:41.210000+00:00",19.998,1,9,"hack",False,True,False,"-rw-r--r--.  1 Plut0 Plut0  13M Jun 16  2022 backup.tar.gz",False,True,True,False,"",""
5619,"ctf1","68762fec-7335-4f7c-9053-9bfe42ecc566","77c69cc9469b7e749f47d186c9cefe44","TR150.networkrequests.www_amazon_com-trunc","neutral","networkrequests","2024-01-19 20:22:54.965000+00:00",73.664,0,1,"hack",False,True,False,"0.110 HEAD https://completion.site.com/api/2017/suggestions 204 No Content (0.3 kB)",False,False,False,False,"",""
5620,"ctf1","68762fec-7335-4f7c-9053-9bfe42ecc566","77c69cc9469b7e749f47d186c9cefe44","TR150.networkrequests.www_amazon_com-trunc","neutral","networkrequests","2024-01-19 20:22:54.965000+00:00",73.664,1,6,"hack",False,True,False,"2.045 GET https://hftOcb3t8X3ER.cloudfront.net/?71166aab-b979-4800-9061-4e0a1f353e4c 200 OK (0.5 kB)",False,False,False,False,"",""
5621,"ctf1","68762fec-7335-4f7c-9053-9bfe42ecc566","77c69cc9469b7e749f47d186c9cefe44","TR150.networkrequests.www_amazon_com-trunc","neutral","networkrequests","2024-01-19 20:22:54.965000+00:00",73.664,2,7,"hack",False,True,False,"2.048 GET https://JPQB7nXGB.cloudfront.net/?080bb6b2-027a-4dd9-9025-791e26d9279e 200 OK (0.5 kB)",False,False,False,False,"",""
5622,"ctf1","7a4a8b41-58d3-4c3b-b3a7-36a5d6870ffb","45b473898ba28e84e89b068a7b214d52","TR150.networkrequests.juice_shop_herokuapp_com-001","neutral","networkrequests","2023-02-02 22:34:47.325000+00:00",153.886,-1,-1,"neutral",True,False,False,"","","","","","",""
5623,"ctf1","7a4a8b41-58d3-4c3b-b3a7-36a5d6870ffb","d934b81a3c7ab5f7e2fe5e8654e1061a","TR150.networkrequests.juice_shop_herokuapp_com-002","neutral","networkrequests","2023-02-02 22:35:51.426000+00:00",63.834,0,2,"hack",False,True,False,"6.588 GET https://juice-shop.herokuapp.com/rest/admin/application-configuration 200 OK (7.2 kB)",False,False,False,False,"",""
5624,"ctf1","7a4a8b41-58d3-4c3b-b3a7-36a5d6870ffb","d934b81a3c7ab5f7e2fe5e8654e1061a","TR150.networkrequests.juice_shop_herokuapp_com-002","neutral","networkrequests","2023-02-02 22:35:51.426000+00:00",63.834,1,4,"hack",False,True,False,"9.022 GET https://juice-shop.herokuapp.com/rest/products/search?q= 200 OK (3.5 kB)",False,False,False,False,"",""
5625,"ctf1","7a4a8b41-58d3-4c3b-b3a7-36a5d6870ffb","7a84cb5eae6ac4f41f334bfc84ec3c5b","TR150.htaccess.github-ZeroDayTea_kqctf","neutral","htaccess","2023-02-02 22:36:00.527000+00:00",8.834,-1,-1,"neutral",True,False,False,"","","","","","",""
5626,"ctf1","7a4a8b41-58d3-4c3b-b3a7-36a5d6870ffb","219dfac9dc4dd15cc23bc1a0cde22913","hackertarget-001916.02","neutral","httpheaders","2023-02-02 22:36:24.694000+00:00",23.817,-1,-1,"neutral",True,False,False,"","","","","","",""
5627,"ctf1","7a4a8b41-58d3-4c3b-b3a7-36a5d6870ffb","4ae9202ffbf72f2fe8284a4c764b7e3c","hackertarget-000953.02","neutral","httpheaders","2023-02-02 22:36:49.628000+00:00",24.567,0,4,"hack",False,True,False,"X: 23",False,False,False,False,"",""
5628,"ctf1","7a4a8b41-58d3-4c3b-b3a7-36a5d6870ffb","4ae9202ffbf72f2fe8284a4c764b7e3c","hackertarget-000953.02","neutral","httpheaders","2023-02-02 22:36:49.628000+00:00",24.567,1,10,"hack",False,True,False,"Connection: Transfer-Encoding",False,False,False,False,"",""
5629,"ctf1","7a4a8b41-58d3-4c3b-b3a7-36a5d6870ffb","f6f81ecbe082bb1391b15458f3211199","TR150.htaccess.admin-redirect","deceptive","htaccess","2023-02-02 22:36:53.811000+00:00",3.817,-1,-1,"neutral",True,False,False,"","","","","","",""
5630,"ctf1","7a4a8b41-58d3-4c3b-b3a7-36a5d6870ffb","7e77cc142b3a6bad2db94f48ed061f50","TR645.filesystem.home-elsa-keys-json","deceptive","filesystem","2023-02-02 22:37:11.911000+00:00",17.867,0,8,"hack",False,True,False,"-rw-r--r--  1 elsa elsa  12K Feb  6  2022 keys.json",True,False,False,True,"",""
5631,"ctf1","7a4a8b41-58d3-4c3b-b3a7-36a5d6870ffb","7e77cc142b3a6bad2db94f48ed061f50","TR645.filesystem.home-elsa-keys-json","deceptive","filesystem","2023-02-02 22:37:11.911000+00:00",17.867,1,11,"hack",False,True,False,"-rw-------  1 elsa elsa 231K Dec 30 08:36 .zsh_history",False,False,False,False,"",""
5632,"ctf1","7a4a8b41-58d3-4c3b-b3a7-36a5d6870ffb","826f7cbcc94e7a661beb8efc54c9408d","TR645.filesystem.home-goofy","neutral","filesystem","2023-02-02 22:37:15.878000+00:00",3.717,-1,-1,"neutral",True,False,False,"","","","","","",""
5633,"ctf1","7a4a8b41-58d3-4c3b-b3a7-36a5d6870ffb","001deb5f2d0442dde0ffe6cc551acc75","TR849.filesystem.rowe.home-cooper","deceptive","filesystem","2023-02-02 22:37:19.645000+00:00",3.417,-1,-1,"neutral",True,False,False,"","","","","","",""
5634,"ctf1","7a4a8b41-58d3-4c3b-b3a7-36a5d6870ffb","cbd657676d34bda349d7b3eac236935c","TR849.filesystem.rowe.home-gaitan","neutral","filesystem","2023-02-02 22:37:22.662000+00:00",2.651,-1,-1,"neutral",True,False,False,"","","","","","",""
5635,"ctf1","7a4a8b41-58d3-4c3b-b3a7-36a5d6870ffb","cb7da0ac1c3c3220c43bb3daa9c841b9","hackertarget-005804.02","neutral","httpheaders","2023-02-02 22:37:24.495000+00:00",1.583,-1,-1,"neutral",True,False,False,"","","","","","",""
5636,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","9907405c146b609e89a8cbe5afba5828","TR150.networkrequests.juice_shop_herokuapp_com-002","neutral","networkrequests","2023-02-01 22:00:56.796000+00:00",60.308,0,2,"hack",False,True,False,"6.588 GET https://juice-shop.herokuapp.com/rest/admin/application-configuration 200 OK (7.2 kB)",False,False,False,False,"",""
5637,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","9907405c146b609e89a8cbe5afba5828","TR150.networkrequests.juice_shop_herokuapp_com-002","neutral","networkrequests","2023-02-01 22:00:56.796000+00:00",60.308,1,4,"hack",False,True,False,"9.022 GET https://juice-shop.herokuapp.com/rest/products/search?q= 200 OK (3.5 kB)",False,False,False,False,"",""
5638,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","11a19079e8b59202dba698cf69d3194e","TR645.filesystem.home-goofy","neutral","filesystem","2023-02-01 22:02:06.925000+00:00",70.047,0,8,"hack",False,True,False,"drwx------  4 goofy goofy 4.0K Jan 14  2022 .gnupg",False,False,False,False,"",""
5639,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","11a19079e8b59202dba698cf69d3194e","TR645.filesystem.home-goofy","neutral","filesystem","2023-02-01 22:02:06.925000+00:00",70.047,1,7,"hack",False,True,False,"drwxr-xr-x  5 goofy goofy 4.0K Jul 10  2021 git-crypt",False,False,False,False,"",""
5640,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","11a19079e8b59202dba698cf69d3194e","TR645.filesystem.home-goofy","neutral","filesystem","2023-02-01 22:02:06.925000+00:00",70.047,2,12,"hack",False,True,False,"drwxr-xr-x  5 goofy goofy 4.0K Mar 21  2021 terraform-saas",False,False,False,False,"",""
5641,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","314c180c164b0bcfcb70c3d8e0999aa0","hackertarget-001916.02","neutral","httpheaders","2023-02-01 22:03:04.378000+00:00",57.362,0,10,"trap",False,False,True,"X-Geek: What's black and white and red all over? Please don't kill our penguin-powered server.",False,False,"","",False,False
5642,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","314c180c164b0bcfcb70c3d8e0999aa0","hackertarget-001916.02","neutral","httpheaders","2023-02-01 22:03:04.378000+00:00",57.362,1,11,"trap",False,False,True,"X-Bacon: I wonder what penguin bacon tastes like.",False,False,"","",False,False
5643,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","fb0553840866e2a5b5e19fe706599b34","TR150.networkrequests.juice_shop_herokuapp_com-001","neutral","networkrequests","2023-02-01 22:03:52.879000+00:00",48.418,-1,-1,"neutral",True,False,False,"","","","","","",""
5644,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","c51644cdad3a8f20cabdb2e2f2446dfc","TR150.htaccess.admin-redirect","deceptive","htaccess","2023-02-01 22:04:37.857000+00:00",44.9,0,5,"hack",False,True,False,"  Redirect 301 ""/admin"" ""/plugins/kul/pages/admin/index.php?role=view""",True,False,False,True,"",""
5645,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","a72fe741792fe5e813a5550552a6c0d8","hackertarget-000953.02","neutral","httpheaders","2023-02-01 22:07:02.711000+00:00",144.758,0,4,"trap",False,False,True,"X: 23",False,False,"","",False,False
5646,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","4a124e106e2b1df2a226803ef9afc3c7","TR150.htaccess.github-ZeroDayTea_kqctf","neutral","htaccess","2023-02-01 22:07:43.057000+00:00",40.246,-1,-1,"neutral",True,False,False,"","","","","","",""
5647,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","4000695eaf0d7e664108eb73c1bd23a4","TR645.filesystem.home-elsa-keys-json","deceptive","filesystem","2023-02-01 22:08:25.492000+00:00",42.33,0,8,"hack",False,True,False,"-rw-r--r--  1 elsa elsa  12K Feb  6  2022 keys.json",True,False,False,True,"",""
5648,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","4000695eaf0d7e664108eb73c1bd23a4","TR645.filesystem.home-elsa-keys-json","deceptive","filesystem","2023-02-01 22:08:25.492000+00:00",42.33,1,11,"hack",False,True,False,"-rw-------  1 elsa elsa 231K Dec 30 08:36 .zsh_history",False,False,False,False,"",""
5649,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","d8d940b8247f59e3a40a3abec18f0d10","TR849.filesystem.rowe.home-gaitan","neutral","filesystem","2023-02-01 22:09:15.950000+00:00",50.361,-1,-1,"neutral",True,False,False,"","","","","","",""
5650,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","da7d8f32d286a2a7333badbd37bb0362","TR849.filesystem.rowe.home-cooper","deceptive","filesystem","2023-02-01 22:09:54.787000+00:00",38.748,0,3,"trap",False,False,True,"-rw-r--r-- 1 cooper cooper 1.2K Nov 30 17:42 examples",True,False,"","",False,True
5651,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","b31d97c039ce85eadf5a2148fd05f71d","TR150.networkrequests.github_com.security-misconfiguration","risky","networkrequests","2023-02-01 22:10:38.915000+00:00",44.023,-1,-1,"neutral",True,False,False,"","","","","","",""
5652,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","b29d9e9078d9a56ea8d1f4ae96753e84","TR849.filesystem.nikiforakis.home-leonard-SPAM_list","deceptive","filesystem","2023-02-01 22:12:19.158000+00:00",100.149,0,7,"hack",False,True,False,"drwx------  4 leonard leonard 4.0K Jan 14  2022 .gnupg",False,False,False,False,"",""
5653,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","b29d9e9078d9a56ea8d1f4ae96753e84","TR849.filesystem.nikiforakis.home-leonard-SPAM_list","deceptive","filesystem","2023-02-01 22:12:19.158000+00:00",100.149,1,8,"hack",False,True,False,"-rw-r--r--  1 leonard leonard  43K Nov 20  2022 SPAM_list.pdf",True,False,False,True,"",""
5654,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","03bbd3262186abee23936316698651e2","TR150.networkrequests.en_wikipedia_org-trunc-improper-assets-management","deceptive","networkrequests","2023-02-01 22:12:57.612000+00:00",38.358,0,5,"hack",False,True,False,"6.030 GET https://en.site.org/api/rest_v1_dev/page/summary/Pressurized_water_reactor 204 No Content",True,False,False,True,"",""
5655,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","64cfbd25236de583fabe8f4d8be7cb23","TR150.httpheaders.hackertarget-033646.01-httpheader-devtoken","deceptive","httpheaders","2023-02-01 22:13:53.255000+00:00",55.521,0,3,"hack",False,True,False,"Server: Apache/2.2.17 (Unix) mod_ssl/2.2.17 OpenSSL/0.9.8e-fips-rhel5 mod_auth_passthrough/2.1 mod_bwlimited/1.4 FrontPage/5.0.2.2635",False,False,False,False,"",""
5656,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","64cfbd25236de583fabe8f4d8be7cb23","TR150.httpheaders.hackertarget-033646.01-httpheader-devtoken","deceptive","httpheaders","2023-02-01 22:13:53.255000+00:00",55.521,1,5,"hack",False,True,False,"X-Powered-By: PHP/5.2.16",False,False,False,False,"",""
5657,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","2858c241c7a888aa2364db1f6d634d05","TR150.filesystem.home-IconThor","neutral","filesystem","2023-02-01 22:14:25.850000+00:00",32.508,0,7,"hack",False,True,False,"-rw-r--r--  1 IconThor IconThor   88 Jul 11  2021 test.gpg",False,False,False,False,"",""
5658,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","2858c241c7a888aa2364db1f6d634d05","TR150.filesystem.home-IconThor","neutral","filesystem","2023-02-01 22:14:25.850000+00:00",32.508,1,8,"hack",False,True,False,"-rw-r--r--  1 IconThor IconThor  25G Sep 25 18:23 vm-101-disk-0_000.qcow2",False,False,False,False,"",""
5659,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","2858c241c7a888aa2364db1f6d634d05","TR150.filesystem.home-IconThor","neutral","filesystem","2023-02-01 22:14:25.850000+00:00",32.508,2,9,"hack",False,True,False,"-rw-r--r--  1 IconThor IconThor  25G Sep 25 18:17 vm-101-disk-0_001.qcow2",False,False,False,False,"",""
5660,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","2858c241c7a888aa2364db1f6d634d05","TR150.filesystem.home-IconThor","neutral","filesystem","2023-02-01 22:14:25.850000+00:00",32.508,3,10,"hack",False,True,False,"-rw-r--r--  1 IconThor IconThor  25G Sep 25 18:13 vm-101-disk-0_002.qcow2",False,False,False,False,"",""
5661,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","2858c241c7a888aa2364db1f6d634d05","TR150.filesystem.home-IconThor","neutral","filesystem","2023-02-01 22:14:25.850000+00:00",32.508,4,11,"hack",False,True,False,"-rw-r--r--  1 IconThor IconThor  25G Sep 25 18:08 vm-101-disk-0_003.qcow2",False,False,False,False,"",""
5662,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","2858c241c7a888aa2364db1f6d634d05","TR150.filesystem.home-IconThor","neutral","filesystem","2023-02-01 22:14:25.850000+00:00",32.508,5,12,"hack",False,True,False,"-rw-r--r--  1 IconThor IconThor 3.3G Sep 25 18:01 vm-101-disk-0_004.qcow2",False,False,False,False,"",""
5663,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","299be937274bc9f19d2c7b12ae475f39","TR150.networkrequests.juice_shop_herokuapp_com-004","neutral","networkrequests","2023-02-01 22:14:50.343000+00:00",23.86,-1,-1,"neutral",True,False,False,"","","","","","",""
5664,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","e3ee38bd6d50b289591fb76f1fdd50a3","hackertarget-161701.02","neutral","httpheaders","2023-02-01 22:15:54.911000+00:00",64.468,-1,-1,"neutral",True,False,False,"","","","","","",""
5665,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","7091b60a4f86fdd681f4e555e9bfd43c","TR849.filesystem.nikiforakis.home-lpc-SPAM_list","deceptive","filesystem","2023-02-01 22:17:50.832000+00:00",115.811,0,20,"trap",False,False,True,"-rw-r--r--  1 lpc  lpc     0 Oct 20 14:15 .sudo_as_admin_successful",False,False,"","",False,False
5666,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","7091b60a4f86fdd681f4e555e9bfd43c","TR849.filesystem.nikiforakis.home-lpc-SPAM_list","deceptive","filesystem","2023-02-01 22:17:50.832000+00:00",115.811,1,27,"hack",False,True,False,"-rw-r--r--  1 lpc  lpc  8.1K Nov 24 10:18 data.csv",False,False,False,False,"",""
5667,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","7091b60a4f86fdd681f4e555e9bfd43c","TR849.filesystem.nikiforakis.home-lpc-SPAM_list","deceptive","filesystem","2023-02-01 22:17:50.832000+00:00",115.811,2,28,"hack",False,True,False,"-rw-r--r--  1 lpc  lpc  7.1K Nov 30 16:34 data.json",False,False,False,False,"",""
5668,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","7091b60a4f86fdd681f4e555e9bfd43c","TR849.filesystem.nikiforakis.home-lpc-SPAM_list","deceptive","filesystem","2023-02-01 22:17:50.832000+00:00",115.811,3,29,"hack",False,True,False,"-rw-r--r--  1 lpc  lpc  2.4K Nov 21 11:36 description.json",False,False,False,False,"",""
5669,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","7091b60a4f86fdd681f4e555e9bfd43c","TR849.filesystem.nikiforakis.home-lpc-SPAM_list","deceptive","filesystem","2023-02-01 22:17:50.832000+00:00",115.811,4,32,"hack",False,True,False,"-rwxr--r--  1 lpc  lpc   919 Dec 28 14:31 query.sh",False,False,False,False,"",""
5670,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","d354e0bc4edef0b0814118609cc3ecec","TR150.networkrequests.juice_shop_herokuapp_com-003","neutral","networkrequests","2023-02-01 22:18:37.400000+00:00",46.447,0,9,"hack",False,True,False,"9.752 POST https://juice-shop.herokuapp.com/rest/products/reviews 200 OK (0.3 kB)",False,False,False,False,"",""
5671,"ctf1","88d73b58-2432-4e8a-9946-8e39bcdbaea7","d354e0bc4edef0b0814118609cc3ecec","TR150.networkrequests.juice_shop_herokuapp_com-003","neutral","networkrequests","2023-02-01 22:18:37.400000+00:00",46.447,1,13,"trap",False,False,True,"10.026 POST https://juice-shop.herokuapp.com/rest/products/reviews 200 OK (0.3 kB)",False,False,"","",False,False
